0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.000000,0.999392,0.999461,0.999599,0.999649,0.999756,0.999762,0.999781,0.999806,0.999824,0.999837,0.999856,0.999868,0.999944,0.999956,1.000000
2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999999,0.999999,0.999999,0.999999,0.999999,0.999993,0.999990,0.999962
0.000000,1.000000
0.000000,1.000000
2.000000,1.000000
0.000000,1.000000,1.000000,1.000000,1.000000
0.000000,0.999650,0.999700,0.999900,1.000000
2.000000,1.000000,1.000000,1.000000,1.000000
